OrderID,Product,QuantityOrdered,PriceEach,OrderDate,PurchaseAddress,DayOfTheMonth
265485,27in FHD Monitor,1,149.99,10/14/19 13:40,"205 Elm St, Atlanta, GA 30301",14
265488,AAA Batteries (4-pack),1,2.99,10/21/19 14:03,"188 14th St, Dallas, TX 75001",21
265489,Macbook Pro Laptop,1,1700,10/23/19 10:29,"4 Pine St, Dallas, TX 75001",23
265490,iPhone,1,700,10/30/19 11:05,"902 13th St, Los Angeles, CA 90001",30
265491,AAA Batteries (4-pack),1,2.99,10/15/19 10:52,"900 12th St, San Francisco, CA 94016",15
265492,USB-C Charging Cable,1,11.95,10/19/19 09:16,"349 Center St, San Francisco, CA 94016",19
265493,Flatscreen TV,1,300,10/21/19 10:32,"470 Maple St, New York City, NY 10001",21
265494,Bose SoundSport Headphones,1,99.99,10/29/19 17:09,"538 Ridge St, Atlanta, GA 30301",29
265495,Wired Headphones,1,11.99,10/17/19 15:34,"860 Highland St, Austin, TX 73301",17
265498,USB-C Charging Cable,1,11.95,10/27/19 16:58,"731 Park St, San Francisco, CA 94016",27
265500,AAA Batteries (4-pack),1,2.99,10/23/19 06:18,"848 2nd St, Seattle, WA 98101",23
265502,Bose SoundSport Headphones,1,99.99,10/26/19 19:55,"29 Forest St, San Francisco, CA 94016",26
265506,Wired Headphones,1,11.99,10/24/19 13:25,"711 1st St, San Francisco, CA 94016",24
265507,LG Washing Machine,1,600,10/25/19 13:03,"273 Dogwood St, San Francisco, CA 94016",25
265508,USB-C Charging Cable,1,11.95,10/20/19 10:55,"564 6th St, Atlanta, GA 30301",20
265509,Apple Airpods Headphones,1,150,10/29/19 17:04,"120 Spruce St, Boston, MA 02215",29
265510,USB-C Charging Cable,1,11.95,10/15/19 08:27,"890 Jackson St, Dallas, TX 75001",15
265511,AAA Batteries (4-pack),1,2.99,10/18/19 11:06,"745 5th St, Los Angeles, CA 90001",18
265512,27in 4K Gaming Monitor,1,389.99,10/30/19 10:27,"671 Spruce St, San Francisco, CA 94016",30
265513,Apple Airpods Headphones,1,150,10/22/19 13:49,"22 Elm St, Atlanta, GA 30301",22
265515,Wired Headphones,1,11.99,10/31/19 10:57,"806 Main St, San Francisco, CA 94016",31
265517,Apple Airpods Headphones,1,150,10/23/19 21:33,"854 6th St, Dallas, TX 75001",23
265518,AA Batteries (4-pack),1,3.84,10/15/19 09:33,"92 Forest St, Los Angeles, CA 90001",15
265519,34in Ultrawide Monitor,1,379.99,10/27/19 20:15,"582 Jackson St, Seattle, WA 98101",27
265521,Wired Headphones,1,11.99,10/26/19 20:15,"655 Lakeview St, Seattle, WA 98101",26
265522,AAA Batteries (4-pack),1,2.99,10/27/19 22:23,"643 11th St, Dallas, TX 75001",27
265526,Lightning Charging Cable,1,14.95,10/13/19 11:39,"750 Cherry St, Seattle, WA 98101",13
265527,Bose SoundSport Headphones,1,99.99,10/24/19 13:34,"309 Highland St, Boston, MA 02215",24
265528,27in FHD Monitor,1,149.99,10/27/19 16:26,"699 1st St, New York City, NY 10001",27
265529,AAA Batteries (4-pack),1,2.99,10/14/19 15:33,"870 Lincoln St, Austin, TX 73301",14
265530,Lightning Charging Cable,1,14.95,10/16/19 16:34,"756 Elm St, Portland, ME 04101",16
265531,AAA Batteries (4-pack),1,2.99,10/24/19 19:52,"801 Lakeview St, New York City, NY 10001",24
265533,Lightning Charging Cable,1,14.95,10/22/19 15:28,"129 Highland St, Los Angeles, CA 90001",22
265534,AAA Batteries (4-pack),1,2.99,10/13/19 23:35,"303 8th St, San Francisco, CA 94016",13
265535,AA Batteries (4-pack),1,3.84,10/28/19 17:29,"827 Lincoln St, New York City, NY 10001",28
265536,AA Batteries (4-pack),1,3.84,10/17/19 20:07,"855 Chestnut St, New York City, NY 10001",17
265537,Wired Headphones,1,11.99,10/18/19 17:48,"811 River St, New York City, NY 10001",18
265539,AA Batteries (4-pack),1,3.84,10/19/19 12:10,"15 West St, Dallas, TX 75001",19
265541,Apple Airpods Headphones,1,150,10/15/19 09:39,"277 11th St, San Francisco, CA 94016",15
265542,Apple Airpods Headphones,1,150,10/19/19 15:08,"890 River St, Boston, MA 02215",19
265544,Lightning Charging Cable,1,14.95,10/14/19 09:29,"578 Church St, San Francisco, CA 94016",14
265546,Wired Headphones,1,11.99,10/29/19 13:13,"827 4th St, Los Angeles, CA 90001",29
265547,Lightning Charging Cable,1,14.95,10/17/19 21:26,"585 Hill St, New York City, NY 10001",17
265548,Lightning Charging Cable,1,14.95,10/14/19 19:09,"6 Pine St, Los Angeles, CA 90001",14
265550,AAA Batteries (4-pack),2,2.99,10/23/19 17:50,"615 Hickory St, San Francisco, CA 94016",23
265551,Vareebadd Phone,1,400,10/25/19 11:51,"601 9th St, Los Angeles, CA 90001",25
265552,USB-C Charging Cable,1,11.95,10/30/19 15:01,"288 Lincoln St, San Francisco, CA 94016",30
265553,Apple Airpods Headphones,1,150,10/26/19 16:15,"793 Cedar St, Boston, MA 02215",26
265554,USB-C Charging Cable,1,11.95,10/13/19 03:54,"877 Cherry St, Atlanta, GA 30301",13
265555,USB-C Charging Cable,1,11.95,10/15/19 23:12,"229 Adams St, San Francisco, CA 94016",15
265557,Wired Headphones,1,11.99,10/25/19 20:16,"441 4th St, Seattle, WA 98101",25
265558,Flatscreen TV,1,300,10/17/19 19:22,"842 Madison St, Austin, TX 73301",17
265560,Wired Headphones,1,11.99,10/14/19 16:17,"777 Cedar St, Boston, MA 02215",14
265562,Lightning Charging Cable,2,14.95,10/13/19 03:22,"593 6th St, Austin, TX 73301",13
265563,Vareebadd Phone,1,400,10/19/19 14:20,"419 6th St, San Francisco, CA 94016",19
265563,Wired Headphones,1,11.99,10/19/19 14:20,"419 6th St, San Francisco, CA 94016",19
265565,USB-C Charging Cable,1,11.95,10/21/19 00:28,"503 Dogwood St, Seattle, WA 98101",21
265566,USB-C Charging Cable,1,11.95,10/20/19 21:42,"174 12th St, New York City, NY 10001",20
265567,Wired Headphones,1,11.99,10/28/19 08:10,"451 1st St, New York City, NY 10001",28
265568,AAA Batteries (4-pack),1,2.99,10/19/19 19:09,"812 Johnson St, Austin, TX 73301",19
265571,27in 4K Gaming Monitor,1,389.99,10/31/19 11:12,"999 Dogwood St, Los Angeles, CA 90001",31
265572,27in 4K Gaming Monitor,1,389.99,10/22/19 14:25,"504 Washington St, Dallas, TX 75001",22
265573,ThinkPad Laptop,1,999.99,10/13/19 11:18,"686 12th St, San Francisco, CA 94016",13
265575,Macbook Pro Laptop,1,1700,10/13/19 13:35,"89 6th St, Los Angeles, CA 90001",13
265576,AAA Batteries (4-pack),1,2.99,10/24/19 15:28,"218 13th St, San Francisco, CA 94016",24
265577,Bose SoundSport Headphones,1,99.99,10/28/19 12:25,"617 Dogwood St, Los Angeles, CA 90001",28
265578,Wired Headphones,1,11.99,10/20/19 18:26,"110 Elm St, Atlanta, GA 30301",20
265579,Apple Airpods Headphones,1,150,10/19/19 14:53,"805 Jackson St, Atlanta, GA 30301",19
265580,AAA Batteries (4-pack),1,2.99,10/28/19 19:03,"797 Chestnut St, New York City, NY 10001",28
265581,27in FHD Monitor,1,149.99,10/26/19 11:02,"311 Main St, Los Angeles, CA 90001",26
265582,Apple Airpods Headphones,1,150,10/22/19 23:27,"790 Madison St, Atlanta, GA 30301",22
265583,Bose SoundSport Headphones,1,99.99,10/29/19 14:18,"87 10th St, San Francisco, CA 94016",29
265587,AAA Batteries (4-pack),1,2.99,10/25/19 18:19,"483 8th St, Boston, MA 02215",25
265589,Lightning Charging Cable,1,14.95,10/15/19 00:37,"819 4th St, Los Angeles, CA 90001",15
265591,27in FHD Monitor,1,149.99,10/31/19 18:08,"751 Cherry St, Seattle, WA 98101",31
265592,27in 4K Gaming Monitor,1,389.99,10/20/19 21:25,"745 2nd St, New York City, NY 10001",20
265595,Apple Airpods Headphones,1,150,10/20/19 00:14,"524 8th St, Los Angeles, CA 90001",20
265597,Lightning Charging Cable,1,14.95,10/18/19 10:53,"654 2nd St, San Francisco, CA 94016",18
265598,AAA Batteries (4-pack),1,2.99,10/29/19 11:11,"914 Washington St, New York City, NY 10001",29
265600,AA Batteries (4-pack),1,3.84,10/19/19 22:36,"144 Jackson St, Boston, MA 02215",19
265601,Bose SoundSport Headphones,1,99.99,10/23/19 00:05,"107 Maple St, Portland, OR 97035",23
265602,Google Phone,1,600,10/31/19 16:38,"858 Walnut St, Boston, MA 02215",31
265604,Wired Headphones,1,11.99,10/24/19 19:54,"706 Wilson St, Los Angeles, CA 90001",24
265605,Lightning Charging Cable,1,14.95,10/26/19 18:36,"841 Ridge St, Portland, ME 04101",26
265606,Google Phone,1,600,10/31/19 16:17,"852 Center St, Los Angeles, CA 90001",31
265606,Bose SoundSport Headphones,1,99.99,10/31/19 16:17,"852 Center St, Los Angeles, CA 90001",31
265607,iPhone,1,700,10/27/19 16:11,"83 Cedar St, Boston, MA 02215",27
265607,Wired Headphones,1,11.99,10/27/19 16:11,"83 Cedar St, Boston, MA 02215",27
265608,Apple Airpods Headphones,1,150,10/17/19 22:24,"685 7th St, San Francisco, CA 94016",17
265609,iPhone,1,700,10/14/19 18:51,"832 5th St, San Francisco, CA 94016",14
265611,Apple Airpods Headphones,1,150,10/29/19 06:37,"999 Main St, Austin, TX 73301",29
265612,Apple Airpods Headphones,1,150,10/26/19 13:07,"545 Cedar St, Austin, TX 73301",26
265615,AAA Batteries (4-pack),2,2.99,10/29/19 16:58,"523 Highland St, San Francisco, CA 94016",29
265616,AAA Batteries (4-pack),1,2.99,10/18/19 22:49,"882 Hickory St, Atlanta, GA 30301",18
265617,Apple Airpods Headphones,1,150,10/16/19 00:42,"844 Jefferson St, Atlanta, GA 30301",16
265619,AAA Batteries (4-pack),5,2.99,10/28/19 13:02,"699 Jefferson St, San Francisco, CA 94016",28
265620,AA Batteries (4-pack),1,3.84,10/15/19 16:56,"557 Lake St, Dallas, TX 75001",15
265622,AAA Batteries (4-pack),1,2.99,10/13/19 19:10,"419 Lakeview St, San Francisco, CA 94016",13
265623,Apple Airpods Headphones,1,150,10/28/19 14:01,"48 Jefferson St, San Francisco, CA 94016",28
265624,USB-C Charging Cable,1,11.95,10/16/19 16:22,"183 South St, Seattle, WA 98101",16
265626,27in FHD Monitor,1,149.99,10/16/19 17:22,"572 Walnut St, New York City, NY 10001",16
265627,AAA Batteries (4-pack),2,2.99,10/22/19 22:36,"19 Washington St, Boston, MA 02215",22
265628,27in 4K Gaming Monitor,1,389.99,10/20/19 11:46,"515 10th St, San Francisco, CA 94016",20
265630,ThinkPad Laptop,1,999.99,10/24/19 23:08,"381 Church St, Los Angeles, CA 90001",24
265631,20in Monitor,1,109.99,10/27/19 16:14,"446 Forest St, Los Angeles, CA 90001",27
265632,27in FHD Monitor,1,149.99,10/22/19 19:40,"702 Hickory St, New York City, NY 10001",22
265633,AAA Batteries (4-pack),2,2.99,10/27/19 10:46,"265 Park St, Seattle, WA 98101",27
265634,AA Batteries (4-pack),1,3.84,10/15/19 16:05,"319 Walnut St, Los Angeles, CA 90001",15
265638,iPhone,1,700,10/24/19 11:22,"178 13th St, Boston, MA 02215",24
265638,Lightning Charging Cable,1,14.95,10/24/19 11:22,"178 13th St, Boston, MA 02215",24
265639,Lightning Charging Cable,1,14.95,10/22/19 11:10,"972 Willow St, Dallas, TX 75001",22
265640,Wired Headphones,1,11.99,10/28/19 12:56,"60 13th St, New York City, NY 10001",28
265641,34in Ultrawide Monitor,1,379.99,10/20/19 17:31,"789 8th St, San Francisco, CA 94016",20
265643,Apple Airpods Headphones,1,150,10/13/19 21:08,"11 10th St, Seattle, WA 98101",13
265646,USB-C Charging Cable,1,11.95,10/13/19 19:07,"803 10th St, San Francisco, CA 94016",13
265647,Wired Headphones,1,11.99,10/25/19 11:44,"212 11th St, New York City, NY 10001",25
265648,AAA Batteries (4-pack),2,2.99,10/16/19 07:48,"278 Spruce St, Atlanta, GA 30301",16
265649,Lightning Charging Cable,1,14.95,10/23/19 10:25,"852 Madison St, New York City, NY 10001",23
265651,Flatscreen TV,1,300,10/29/19 18:35,"577 Chestnut St, San Francisco, CA 94016",29
265653,Apple Airpods Headphones,1,150,10/24/19 09:49,"737 West St, San Francisco, CA 94016",24
265654,AAA Batteries (4-pack),1,2.99,10/16/19 21:19,"731 Lakeview St, Seattle, WA 98101",16
265655,34in Ultrawide Monitor,1,379.99,10/26/19 22:40,"863 Ridge St, San Francisco, CA 94016",26
265657,USB-C Charging Cable,1,11.95,10/28/19 23:03,"280 River St, Atlanta, GA 30301",28
265660,Apple Airpods Headphones,1,150,10/16/19 10:51,"494 Jackson St, San Francisco, CA 94016",16
265662,Lightning Charging Cable,1,14.95,10/29/19 19:55,"196 11th St, New York City, NY 10001",29
265663,34in Ultrawide Monitor,1,379.99,10/31/19 15:25,"563 Forest St, Dallas, TX 75001",31
265665,Bose SoundSport Headphones,1,99.99,10/25/19 20:05,"11 Willow St, Portland, ME 04101",25
265666,Wired Headphones,1,11.99,10/21/19 09:02,"203 5th St, San Francisco, CA 94016",21
265668,Apple Airpods Headphones,1,150,10/27/19 14:18,"741 Lake St, Boston, MA 02215",27
265669,20in Monitor,1,109.99,10/13/19 15:12,"446 Chestnut St, Los Angeles, CA 90001",13
265671,AAA Batteries (4-pack),1,2.99,10/15/19 21:15,"166 Meadow St, Atlanta, GA 30301",15
265672,iPhone,1,700,10/20/19 14:26,"204 Wilson St, San Francisco, CA 94016",20
265673,34in Ultrawide Monitor,1,379.99,10/18/19 00:42,"545 West St, Los Angeles, CA 90001",18
265674,Lightning Charging Cable,1,14.95,10/24/19 14:35,"645 Church St, Los Angeles, CA 90001",24
265674,Bose SoundSport Headphones,1,99.99,10/24/19 14:35,"645 Church St, Los Angeles, CA 90001",24
265675,Lightning Charging Cable,1,14.95,10/29/19 13:48,"585 South St, New York City, NY 10001",29
265676,Wired Headphones,1,11.99,10/17/19 14:48,"229 14th St, San Francisco, CA 94016",17
265677,AA Batteries (4-pack),2,3.84,10/23/19 10:36,"438 Willow St, Boston, MA 02215",23
265680,USB-C Charging Cable,1,11.95,10/25/19 19:53,"280 13th St, New York City, NY 10001",25
265681,Wired Headphones,1,11.99,10/31/19 16:52,"19 Jackson St, San Francisco, CA 94016",31
265683,Bose SoundSport Headphones,1,99.99,10/23/19 18:22,"689 6th St, San Francisco, CA 94016",23
265684,AAA Batteries (4-pack),1,2.99,10/26/19 07:17,"402 6th St, San Francisco, CA 94016",26
265686,AAA Batteries (4-pack),2,2.99,10/14/19 00:16,"140 Chestnut St, Boston, MA 02215",14
265687,USB-C Charging Cable,1,11.95,10/23/19 13:54,"671 Meadow St, San Francisco, CA 94016",23
265688,AA Batteries (4-pack),1,3.84,10/22/19 18:54,"98 Lincoln St, Boston, MA 02215",22
265689,Wired Headphones,1,11.99,10/17/19 11:44,"633 14th St, Los Angeles, CA 90001",17
265691,Apple Airpods Headphones,1,150,10/21/19 21:31,"603 Highland St, Los Angeles, CA 90001",21
265693,USB-C Charging Cable,1,11.95,10/15/19 09:15,"392 Spruce St, New York City, NY 10001",15
265694,Bose SoundSport Headphones,1,99.99,10/30/19 18:38,"358 Spruce St, Boston, MA 02215",30
265700,Wired Headphones,1,11.99,10/19/19 10:34,"945 Cedar St, New York City, NY 10001",19
265704,27in 4K Gaming Monitor,1,389.99,10/23/19 14:48,"453 9th St, San Francisco, CA 94016",23
265705,AA Batteries (4-pack),2,3.84,10/25/19 19:27,"355 14th St, Los Angeles, CA 90001",25
265707,AAA Batteries (4-pack),1,2.99,10/29/19 06:22,"94 Walnut St, San Francisco, CA 94016",29
265708,Lightning Charging Cable,1,14.95,10/23/19 02:48,"942 Maple St, San Francisco, CA 94016",23
265709,Bose SoundSport Headphones,1,99.99,10/15/19 20:17,"760 Cherry St, Los Angeles, CA 90001",15
265710,Bose SoundSport Headphones,1,99.99,10/30/19 14:07,"539 Ridge St, San Francisco, CA 94016",30
265712,Lightning Charging Cable,1,14.95,10/21/19 13:39,"788 Maple St, Dallas, TX 75001",21
265713,USB-C Charging Cable,1,11.95,10/29/19 18:38,"246 West St, Seattle, WA 98101",29
265717,Apple Airpods Headphones,1,150,10/19/19 10:53,"883 Church St, Seattle, WA 98101",19
265719,Macbook Pro Laptop,1,1700,10/22/19 12:38,"498 11th St, San Francisco, CA 94016",22
265721,iPhone,1,700,10/16/19 23:25,"131 7th St, New York City, NY 10001",16
265724,Apple Airpods Headphones,1,150,10/17/19 18:55,"694 Adams St, Atlanta, GA 30301",17
265726,27in FHD Monitor,1,149.99,10/23/19 12:02,"138 Madison St, San Francisco, CA 94016",23
265728,AA Batteries (4-pack),1,3.84,10/15/19 16:38,"480 Elm St, New York City, NY 10001",15
265729,Macbook Pro Laptop,1,1700,10/29/19 22:30,"765 Elm St, Portland, OR 97035",29
265730,Lightning Charging Cable,1,14.95,10/20/19 19:15,"257 Willow St, San Francisco, CA 94016",20
265732,AAA Batteries (4-pack),2,2.99,10/16/19 14:58,"990 Maple St, Dallas, TX 75001",16
265733,AAA Batteries (4-pack),1,2.99,10/23/19 14:32,"417 Maple St, New York City, NY 10001",23
265735,Lightning Charging Cable,1,14.95,10/22/19 18:35,"546 Pine St, Boston, MA 02215",22
265737,34in Ultrawide Monitor,1,379.99,10/21/19 15:49,"59 4th St, Boston, MA 02215",21
265738,USB-C Charging Cable,1,11.95,10/22/19 14:30,"169 Chestnut St, Los Angeles, CA 90001",22
265741,Wired Headphones,1,11.99,10/21/19 21:58,"999 Lincoln St, Boston, MA 02215",21
265742,Apple Airpods Headphones,1,150,10/20/19 13:43,"486 Main St, Seattle, WA 98101",20
265744,Wired Headphones,1,11.99,10/24/19 15:45,"536 Lake St, Austin, TX 73301",24
265746,USB-C Charging Cable,1,11.95,10/29/19 10:57,"345 Johnson St, Boston, MA 02215",29
265749,Bose SoundSport Headphones,1,99.99,10/29/19 13:52,"742 Washington St, Seattle, WA 98101",29
265751,AA Batteries (4-pack),1,3.84,10/27/19 06:36,"525 Sunset St, New York City, NY 10001",27
265754,USB-C Charging Cable,2,11.95,10/23/19 20:00,"993 Maple St, San Francisco, CA 94016",23
265755,34in Ultrawide Monitor,1,379.99,10/26/19 20:18,"367 Hill St, New York City, NY 10001",26
265756,AAA Batteries (4-pack),2,2.99,10/27/19 19:06,"975 West St, New York City, NY 10001",27
265759,AAA Batteries (4-pack),1,2.99,10/26/19 15:25,"75 Forest St, New York City, NY 10001",26
265765,USB-C Charging Cable,1,11.95,10/24/19 15:32,"660 Center St, Boston, MA 02215",24
265765,USB-C Charging Cable,1,11.95,10/24/19 15:32,"660 Center St, Boston, MA 02215",24
265766,Apple Airpods Headphones,1,150,10/16/19 21:38,"431 Cherry St, Dallas, TX 75001",16
265767,Wired Headphones,1,11.99,10/31/19 00:18,"18 12th St, Austin, TX 73301",31
265769,Vareebadd Phone,1,400,10/30/19 08:38,"960 Church St, Dallas, TX 75001",30
265771,AAA Batteries (4-pack),2,2.99,10/17/19 20:38,"819 Forest St, Portland, OR 97035",17
265772,AAA Batteries (4-pack),1,2.99,10/18/19 11:17,"518 1st St, Los Angeles, CA 90001",18
265772,AAA Batteries (4-pack),1,2.99,10/18/19 11:17,"518 1st St, Los Angeles, CA 90001",18
265773,USB-C Charging Cable,1,11.95,10/21/19 18:33,"949 5th St, Boston, MA 02215",21
265774,Google Phone,1,600,10/20/19 12:25,"882 Spruce St, Atlanta, GA 30301",20
265775,Bose SoundSport Headphones,1,99.99,10/15/19 11:12,"33 West St, San Francisco, CA 94016",15
265779,34in Ultrawide Monitor,1,379.99,10/24/19 21:17,"482 10th St, Seattle, WA 98101",24
265781,Lightning Charging Cable,3,14.95,10/20/19 10:42,"798 8th St, Atlanta, GA 30301",20
265782,27in 4K Gaming Monitor,1,389.99,10/30/19 02:26,"183 Church St, Atlanta, GA 30301",30
265783,USB-C Charging Cable,1,11.95,10/15/19 18:52,"908 Church St, Atlanta, GA 30301",15
265784,LG Dryer,1,600,10/31/19 20:09,"618 River St, Los Angeles, CA 90001",31
265786,Flatscreen TV,1,300,10/23/19 11:04,"677 Pine St, San Francisco, CA 94016",23
265788,AA Batteries (4-pack),1,3.84,10/14/19 15:11,"45 13th St, Los Angeles, CA 90001",14
265790,Lightning Charging Cable,1,14.95,10/22/19 14:08,"66 Wilson St, San Francisco, CA 94016",22
265796,Flatscreen TV,1,300,10/15/19 12:17,"810 Cedar St, Portland, OR 97035",15
265798,Wired Headphones,1,11.99,10/27/19 16:33,"405 Madison St, Boston, MA 02215",27
265800,Lightning Charging Cable,1,14.95,10/21/19 20:09,"909 Jackson St, Atlanta, GA 30301",21
265801,Bose SoundSport Headphones,1,99.99,10/24/19 11:41,"499 River St, San Francisco, CA 94016",24
265802,Lightning Charging Cable,1,14.95,10/30/19 23:25,"204 7th St, San Francisco, CA 94016",30
265804,Apple Airpods Headphones,1,150,10/18/19 20:22,"197 Lake St, New York City, NY 10001",18
265806,AA Batteries (4-pack),1,3.84,10/25/19 20:05,"174 South St, Boston, MA 02215",25
265807,27in 4K Gaming Monitor,1,389.99,10/19/19 22:22,"280 Jefferson St, Los Angeles, CA 90001",19
265809,AAA Batteries (4-pack),1,2.99,10/25/19 13:55,"478 13th St, Los Angeles, CA 90001",25
265811,Apple Airpods Headphones,1,150,10/20/19 15:04,"366 Meadow St, San Francisco, CA 94016",20
265812,AAA Batteries (4-pack),1,2.99,10/23/19 15:11,"479 8th St, San Francisco, CA 94016",23
265813,Lightning Charging Cable,1,14.95,10/15/19 21:09,"496 Hickory St, Boston, MA 02215",15
265814,USB-C Charging Cable,1,11.95,10/27/19 19:43,"434 Cedar St, Dallas, TX 75001",27
265815,Lightning Charging Cable,1,14.95,10/29/19 18:17,"424 9th St, San Francisco, CA 94016",29
265816,Lightning Charging Cable,1,14.95,10/29/19 16:17,"211 North St, Dallas, TX 75001",29
265817,Bose SoundSport Headphones,1,99.99,10/23/19 16:29,"235 1st St, Dallas, TX 75001",23
265818,AA Batteries (4-pack),1,3.84,10/23/19 15:27,"218 Wilson St, San Francisco, CA 94016",23
265819,USB-C Charging Cable,1,11.95,10/21/19 23:22,"604 11th St, New York City, NY 10001",21
265821,20in Monitor,1,109.99,10/18/19 20:35,"905 River St, Boston, MA 02215",18
265823,Bose SoundSport Headphones,1,99.99,10/30/19 09:39,"760 13th St, New York City, NY 10001",30
265824,AAA Batteries (4-pack),3,2.99,10/31/19 18:51,"613 Washington St, Boston, MA 02215",31
265825,Google Phone,1,600,10/16/19 11:53,"477 Jackson St, Portland, OR 97035",16
265825,Wired Headphones,1,11.99,10/16/19 11:53,"477 Jackson St, Portland, OR 97035",16
265828,AA Batteries (4-pack),1,3.84,10/27/19 20:00,"232 1st St, Portland, OR 97035",27
265829,AA Batteries (4-pack),1,3.84,10/19/19 18:34,"655 12th St, Atlanta, GA 30301",19
265831,AA Batteries (4-pack),1,3.84,10/23/19 19:16,"323 Walnut St, Los Angeles, CA 90001",23
265833,iPhone,1,700,10/20/19 07:02,"581 2nd St, San Francisco, CA 94016",20
265833,Lightning Charging Cable,1,14.95,10/20/19 07:02,"581 2nd St, San Francisco, CA 94016",20
265835,Lightning Charging Cable,1,14.95,10/13/19 19:15,"296 12th St, San Francisco, CA 94016",13
265838,Wired Headphones,1,11.99,10/22/19 14:47,"813 North St, Atlanta, GA 30301",22
265839,AAA Batteries (4-pack),1,2.99,10/27/19 22:21,"54 South St, San Francisco, CA 94016",27
265840,Wired Headphones,1,11.99,10/23/19 13:03,"328 River St, Austin, TX 73301",23
265842,AA Batteries (4-pack),1,3.84,10/20/19 21:20,"443 Lincoln St, San Francisco, CA 94016",20
265846,Bose SoundSport Headphones,1,99.99,10/31/19 13:57,"584 North St, Los Angeles, CA 90001",31
265853,Apple Airpods Headphones,1,150,10/26/19 15:30,"265 12th St, New York City, NY 10001",26
265854,27in 4K Gaming Monitor,1,389.99,10/30/19 11:34,"739 Pine St, Los Angeles, CA 90001",30
265855,27in 4K Gaming Monitor,1,389.99,10/13/19 11:57,"693 Walnut St, Portland, OR 97035",13
265857,AA Batteries (4-pack),2,3.84,10/27/19 21:26,"4 Willow St, San Francisco, CA 94016",27
265858,Apple Airpods Headphones,1,150,10/15/19 21:15,"616 Meadow St, Los Angeles, CA 90001",15
265861,Wired Headphones,1,11.99,10/14/19 12:22,"958 14th St, Los Angeles, CA 90001",14
265862,Wired Headphones,1,11.99,10/13/19 13:00,"629 Maple St, Boston, MA 02215",13
265864,Wired Headphones,1,11.99,10/22/19 20:41,"848 Pine St, Boston, MA 02215",22
265866,AA Batteries (4-pack),1,3.84,10/15/19 19:57,"130 5th St, Los Angeles, CA 90001",15
265867,Lightning Charging Cable,2,14.95,10/31/19 22:17,"632 Highland St, Seattle, WA 98101",31
265868,Apple Airpods Headphones,1,150,10/17/19 12:28,"642 Chestnut St, New York City, NY 10001",17
265870,USB-C Charging Cable,1,11.95,10/25/19 19:15,"97 Spruce St, Boston, MA 02215",25
265871,Bose SoundSport Headphones,1,99.99,10/15/19 23:05,"448 10th St, San Francisco, CA 94016",15
265872,Lightning Charging Cable,1,14.95,10/30/19 16:40,"404 Pine St, Los Angeles, CA 90001",30
265873,Apple Airpods Headphones,1,150,10/16/19 10:25,"792 Main St, Portland, OR 97035",16
265874,Apple Airpods Headphones,1,150,10/14/19 11:02,"686 10th St, San Francisco, CA 94016",14
265879,20in Monitor,1,109.99,10/13/19 11:48,"950 Center St, New York City, NY 10001",13
265880,USB-C Charging Cable,3,11.95,10/13/19 19:17,"547 12th St, Boston, MA 02215",13
265882,27in 4K Gaming Monitor,1,389.99,10/19/19 08:24,"109 13th St, San Francisco, CA 94016",19
265883,Lightning Charging Cable,1,14.95,10/15/19 09:17,"181 South St, Los Angeles, CA 90001",15
265884,Wired Headphones,1,11.99,10/19/19 22:52,"112 14th St, Portland, OR 97035",19
265885,Lightning Charging Cable,1,14.95,10/27/19 05:55,"405 Lake St, New York City, NY 10001",27
265887,Google Phone,1,600,10/27/19 20:57,"597 Hickory St, Los Angeles, CA 90001",27
265888,34in Ultrawide Monitor,1,379.99,10/19/19 11:27,"344 Chestnut St, Atlanta, GA 30301",19
265893,Apple Airpods Headphones,1,150,10/23/19 15:55,"592 Madison St, San Francisco, CA 94016",23
265895,Apple Airpods Headphones,1,150,10/28/19 02:22,"723 9th St, San Francisco, CA 94016",28
265896,Google Phone,1,600,10/29/19 10:52,"295 Sunset St, Seattle, WA 98101",29
265897,Wired Headphones,1,11.99,10/15/19 14:26,"736 Lakeview St, Boston, MA 02215",15
265897,AAA Batteries (4-pack),1,2.99,10/15/19 14:26,"736 Lakeview St, Boston, MA 02215",15
265900,20in Monitor,1,109.99,10/19/19 08:46,"649 Willow St, San Francisco, CA 94016",19
265902,AA Batteries (4-pack),1,3.84,10/29/19 11:46,"928 Meadow St, Portland, OR 97035",29
265903,27in FHD Monitor,1,149.99,10/20/19 13:58,"595 2nd St, Portland, OR 97035",20
265904,Lightning Charging Cable,1,14.95,10/28/19 12:32,"671 Main St, Portland, OR 97035",28
265907,Bose SoundSport Headphones,1,99.99,10/20/19 14:29,"212 Lake St, Austin, TX 73301",20
265908,Macbook Pro Laptop,1,1700,10/31/19 14:34,"990 10th St, San Francisco, CA 94016",31
265909,AA Batteries (4-pack),2,3.84,10/15/19 13:51,"753 Hickory St, San Francisco, CA 94016",15
265910,Lightning Charging Cable,1,14.95,10/21/19 12:41,"772 North St, New York City, NY 10001",21
265911,Lightning Charging Cable,1,14.95,10/25/19 14:29,"124 Hickory St, Boston, MA 02215",25
265916,AA Batteries (4-pack),2,3.84,10/28/19 05:39,"669 10th St, New York City, NY 10001",28
265917,Bose SoundSport Headphones,1,99.99,10/17/19 16:16,"66 South St, Los Angeles, CA 90001",17
